"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Office Supplies","Binders","profit_ratio","Home Office","West","Standard Class",8.03
"Office Supplies","Binders","quantity","Home Office","West","Standard Class",233
"Office Supplies","Binders","sales","Home Office","West","Standard Class",2401
"Office Supplies","Envelopes","discount","Consumer","Central","First Class",0
"Office Supplies","Envelopes","number_of_records","Consumer","Central","First Class",1
"Office Supplies","Envelopes","profit","Consumer","Central","First Class",150
"Office Supplies","Envelopes","profit_ratio","Consumer","Central","First Class",0.46
"Office Supplies","Envelopes","quantity","Consumer","Central","First Class",2
"Office Supplies","Envelopes","sales","Consumer","Central","First Class",326
"Office Supplies","Envelopes","discount","Consumer","Central","Same Day",0.2
"Office Supplies","Envelopes","number_of_records","Consumer","Central","Same Day",1
"Office Supplies","Envelopes","profit","Consumer","Central","Same Day",19
"Office Supplies","Envelopes","profit_ratio","Consumer","Central","Same Day",0.33
"Office Supplies","Envelopes","quantity","Consumer","Central","Same Day",7
"Office Supplies","Envelopes","sales","Consumer","Central","Same Day",60
"Office Supplies","Envelopes","discount","Consumer","Central","Second Class",0.6000000000000001
"Office Supplies","Envelopes","number_of_records","Consumer","Central","Second Class",6
"Office Supplies","Envelopes","profit","Consumer","Central","Second Class",129
"Office Supplies","Envelopes","profit_ratio","Consumer","Central","Second Class",2.49
"Office Supplies","Envelopes","quantity","Consumer","Central","Second Class",24
"Office Supplies","Envelopes","sales","Consumer","Central","Second Class",297
"Office Supplies","Envelopes","discount","Consumer","Central","Standard Class",2.8000000000000003
"Office Supplies","Envelopes","number_of_records","Consumer","Central","Standard Class",21
"Office Supplies","Envelopes","profit","Consumer","Central","Standard Class",611
"Office Supplies","Envelopes","profit_ratio","Consumer","Central","Standard Class",8.19
"Office Supplies","Envelopes","quantity","Consumer","Central","Standard Class",66
"Office Supplies","Envelopes","sales","Consumer","Central","Standard Class",1685
"Office Supplies","Envelopes","discount","Consumer","East","First Class",0
"Office Supplies","Envelopes","number_of_records","Consumer","East","First Class",2
"Office Supplies","Envelopes","profit","Consumer","East","First Class",215
"Office Supplies","Envelopes","profit_ratio","Consumer","East","First Class",0.9
"Office Supplies","Envelopes","quantity","Consumer","East","First Class",13
"Office Supplies","Envelopes","sales","Consumer","East","First Class",477
"Office Supplies","Envelopes","discount","Consumer","East","Same Day",0.4
"Office Supplies","Envelopes","number_of_records","Consumer","East","Same Day",6
"Office Supplies","Envelopes","profit","Consumer","East","Same Day",152
"Office Supplies","Envelopes","profit_ratio","Consumer","East","Same Day",2.57
"Office Supplies","Envelopes","quantity","Consumer","East","Same Day",25
"Office Supplies","Envelopes","sales","Consumer","East","Same Day",338
"Office Supplies","Envelopes","discount","Consumer","East","Second Class",0.8
"Office Supplies","Envelopes","number_of_records","Consumer","East","Second Class",10
"Office Supplies","Envelopes","profit","Consumer","East","Second Class",150
"Office Supplies","Envelopes","profit_ratio","Consumer","East","Second Class",4.23
"Office Supplies","Envelopes","quantity","Consumer","East","Second Class",35
"Office Supplies","Envelopes","sales","Consumer","East","Second Class",370
"Office Supplies","Envelopes","discount","Consumer","East","Standard Class",1.8
"Office Supplies","Envelopes","number_of_records","Consumer","East","Standard Class",21
"Office Supplies","Envelopes","profit","Consumer","East","Standard Class",367
"Office Supplies","Envelopes","profit_ratio","Consumer","East","Standard Class",8.72
"Office Supplies","Envelopes","quantity","Consumer","East","Standard Class",60
"Office Supplies","Envelopes","sales","Consumer","East","Standard Class",909
"Office Supplies","Envelopes","discount","Consumer","South","First Class",0.4
"Office Supplies","Envelopes","number_of_records","Consumer","South","First Class",2
"Office Supplies","Envelopes","profit","Consumer","South","First Class",20
"Office Supplies","Envelopes","profit_ratio","Consumer","South","First Class",0.68
"Office Supplies","Envelopes","quantity","Consumer","South","First Class",4
"Office Supplies","Envelopes","sales","Consumer","South","First Class",60
"Office Supplies","Envelopes","discount","Consumer","South","Same Day",0.2
"Office Supplies","Envelopes","number_of_records","Consumer","South","Same Day",1
"Office Supplies","Envelopes","profit","Consumer","South","Same Day",17
"Office Supplies","Envelopes","profit_ratio","Consumer","South","Same Day",0.34
"Office Supplies","Envelopes","quantity","Consumer","South","Same Day",7
"Office Supplies","Envelopes","sales","Consumer","South","Same Day",49
"Office Supplies","Envelopes","discount","Consumer","South","Second Class",0.6000000000000001
"Office Supplies","Envelopes","number_of_records","Consumer","South","Second Class",4
"Office Supplies","Envelopes","profit","Consumer","South","Second Class",25
"Office Supplies","Envelopes","profit_ratio","Consumer","South","Second Class",1.53
"Office Supplies","Envelopes","quantity","Consumer","South","Second Class",8
"Office Supplies","Envelopes","sales","Consumer","South","Second Class",68
"Office Supplies","Envelopes","discount","Consumer","South","Standard Class",1.4000000000000001
"Office Supplies","Envelopes","number_of_records","Consumer","South","Standard Class",19
"Office Supplies","Envelopes","profit","Consumer","South","Standard Class",443
"Office Supplies","Envelopes","profit_ratio","Consumer","South","Standard Class",8.09
"Office Supplies","Envelopes","quantity","Consumer","South","Standard Class",73
"Office Supplies","Envelopes","sales","Consumer","South","Standard Class",1014
"Office Supplies","Envelopes","discount","Consumer","West","First Class",0.8
"Office Supplies","Envelopes","number_of_records","Consumer","West","First Class",7
"Office Supplies","Envelopes","profit","Consumer","West","First Class",87
"Office Supplies","Envelopes","profit_ratio","Consumer","West","First Class",2.84
"Office Supplies","Envelopes","quantity","Consumer","West","First Class",27
"Office Supplies","Envelopes","sales","Consumer","West","First Class",228
"Office Supplies","Envelopes","discount","Consumer","West","Second Class",0.4
"Office Supplies","Envelopes","number_of_records","Consumer","West","Second Class",6
"Office Supplies","Envelopes","profit","Consumer","West","Second Class",147
"Office Supplies","Envelopes","profit_ratio","Consumer","West","Second Class",2.66
"Office Supplies","Envelopes","quantity","Consumer","West","Second Class",22
"Office Supplies","Envelopes","sales","Consumer","West","Second Class",324
"Office Supplies","Envelopes","discount","Consumer","West","Standard Class",0.8
"Office Supplies","Envelopes","number_of_records","Consumer","West","Standard Class",22
"Office Supplies","Envelopes","profit","Consumer","West","Standard Class",731
"Office Supplies","Envelopes","profit_ratio","Consumer","West","Standard Class",9.98
"Office Supplies","Envelopes","quantity","Consumer","West","Standard Class",69
"Office Supplies","Envelopes","sales","Consumer","West","Standard Class",1568
"Office Supplies","Envelopes","discount","Corporate","Central","First Class",0.2
"Office Supplies","Envelopes","number_of_records","Corporate","Central","First Class",1
"Office Supplies","Envelopes","profit","Corporate","Central","First Class",27
"Office Supplies","Envelopes","profit_ratio","Corporate","Central","First Class",0.36
"Office Supplies","Envelopes","quantity","Corporate","Central","First Class",3
"Office Supplies","Envelopes","sales","Corporate","Central","First Class",74
"Office Supplies","Envelopes","discount","Corporate","Central","Second Class",0.2
"Office Supplies","Envelopes","number_of_records","Corporate","Central","Second Class",3
"Office Supplies","Envelopes","profit","Corporate","Central","Second Class",161
"Office Supplies","Envelopes","profit_ratio","Corporate","Central","Second Class",1.28
"Office Supplies","Envelopes","quantity","Corporate","Central","Second Class",18
"Office Supplies","Envelopes","sales","Corporate","Central","Second Class",359
"Office Supplies","Envelopes","discount","Corporate","Central","Standard Class",1.8
"Office Supplies","Envelopes","number_of_records","Corporate","Central","Standard Class",11
"Office Supplies","Envelopes","profit","Corporate","Central","Standard Class",295
"Office Supplies","Envelopes","profit_ratio","Corporate","Central","Standard Class",3.99
"Office Supplies","Envelopes","quantity","Corporate","Central","Standard Class",36
"Office Supplies","Envelopes","sales","Corporate","Central","Standard Class",804
"Office Supplies","Envelopes","discount","Corporate","East","First Class",0.2
"Office Supplies","Envelopes","number_of_records","Corporate","East","First Class",4
"Office Supplies","Envelopes","profit","Corporate","East","First Class",156
"Office Supplies","Envelopes","profit_ratio","Corporate","East","First Class",1.8
"Office Supplies","Envelopes","quantity","Corporate","East","First Class",14
"Office Supplies","Envelopes","sales","Corporate","East","First Class",427
"Office Supplies","Envelopes","discount","Corporate","East","Second Class",0
"Office Supplies","Envelopes","number_of_records","Corporate","East","Second Class",5
"Office Supplies","Envelopes","profit","Corporate","East","Second Class",237
"Office Supplies","Envelopes","profit_ratio","Corporate","East","Second Class",2.41
"Office Supplies","Envelopes","quantity","Corporate","East","Second Class",23
"Office Supplies","Envelopes","sales","Corporate","East","Second Class",492
"Office Supplies","Envelopes","discount","Corporate","East","Standard Class",1.8
"Office Supplies","Envelopes","number_of_records","Corporate","East","Standard Class",16
"Office Supplies","Envelopes","profit","Corporate","East","Standard Class",271
"Office Supplies","Envelopes","profit_ratio","Corporate","East","Standard Class",6.5
"Office Supplies","Envelopes","quantity","Corporate","East","Standard Class",60
"Office Supplies","Envelopes","sales","Corporate","East","Standard Class",661
"Office Supplies","Envelopes","discount","Corporate","South","First Class",0.4
"Office Supplies","Envelopes","number_of_records","Corporate","South","First Class",3
"Office Supplies","Envelopes","profit","Corporate","South","First Class",40
"Office Supplies","Envelopes","profit_ratio","Corporate","South","First Class",1.1800000000000002
"Office Supplies","Envelopes","quantity","Corporate","South","First Class",6
"Office Supplies","Envelopes","sales","Corporate","South","First Class",102
"Office Supplies","Envelopes","discount","Corporate","South","Same Day",0
"Office Supplies","Envelopes","number_of_records","Corporate","South","Same Day",1
"Office Supplies","Envelopes","profit","Corporate","South","Same Day",20
"Office Supplies","Envelopes","profit_ratio","Corporate","South","Same Day",0.46
"Office Supplies","Envelopes","quantity","Corporate","South","Same Day",4
"Office Supplies","Envelopes","sales","Corporate","South","Same Day",43
"Office Supplies","Envelopes","discount","Corporate","South","Second Class",0
"Office Supplies","Envelopes","number_of_records","Corporate","South","Second Class",6
"Office Supplies","Envelopes","profit","Corporate","South","Second Class",133
"Office Supplies","Envelopes","profit_ratio","Corporate","South","Second Class",2.8899999999999997
"Office Supplies","Envelopes","quantity","Corporate","South","Second Class",18
"Office Supplies","Envelopes","sales","Corporate","South","Second Class",278
"Office Supplies","Envelopes","discount","Corporate","South","Standard Class",0.8
"Office Supplies","Envelopes","number_of_records","Corporate","South","Standard Class",11
"Office Supplies","Envelopes","profit","Corporate","South","Standard Class",451
"Office Supplies","Envelopes","profit_ratio","Corporate","South","Standard Class",4.74
"Office Supplies","Envelopes","quantity","Corporate","South","Standard Class",62
"Office Supplies","Envelopes","sales","Corporate","South","Standard Class",1048
"Office Supplies","Envelopes","discount","Corporate","West","First Class",0.4
"Office Supplies","Envelopes","number_of_records","Corporate","West","First Class",4
"Office Supplies","Envelopes","profit","Corporate","West","First Class",21
"Office Supplies","Envelopes","profit_ratio","Corporate","West","First Class",1.69
"Office Supplies","Envelopes","quantity","Corporate","West","First Class",11
"Office Supplies","Envelopes","sales","Corporate","West","First Class",48
"Office Supplies","Envelopes","discount","Corporate","West","Same Day",0
"Office Supplies","Envelopes","number_of_records","Corporate","West","Same Day",1
"Office Supplies","Envelopes","profit","Corporate","West","Same Day",33
"Office Supplies","Envelopes","profit_ratio","Corporate","West","Same Day",0.46
"Office Supplies","Envelopes","quantity","Corporate","West","Same Day",6
"Office Supplies","Envelopes","sales","Corporate","West","Same Day",72
"Office Supplies","Envelopes","discount","Corporate","West","Second Class",0
"Office Supplies","Envelopes","number_of_records","Corporate","West","Second Class",5
"Office Supplies","Envelopes","profit","Corporate","West","Second Class",177
"Office Supplies","Envelopes","profit_ratio","Corporate","West","Second Class",2.4
"Office Supplies","Envelopes","quantity","Corporate","West","Second Class",19
"Office Supplies","Envelopes","sales","Corporate","West","Second Class",384
"Office Supplies","Envelopes","discount","Corporate","West","Standard Class",0
"Office Supplies","Envelopes","number_of_records","Corporate","West","Standard Class",13
"Office Supplies","Envelopes","profit","Corporate","West","Standard Class",549
"Office Supplies","Envelopes","profit_ratio","Corporate","West","Standard Class",6.25
"Office Supplies","Envelopes","quantity","Corporate","West","Standard Class",43
"Office Supplies","Envelopes","sales","Corporate","West","Standard Class",1153
"Office Supplies","Envelopes","discount","Home Office","Central","First Class",0.4
"Office Supplies","Envelopes","number_of_records","Home Office","Central","First Class",3
"Office Supplies","Envelopes","profit","Home Office","Central","First Class",156
"Office Supplies","Envelopes","profit_ratio","Home Office","Central","First Class",1.1400000000000001
"Office Supplies","Envelopes","quantity","Home Office","Central","First Class",11
"Office Supplies","Envelopes","sales","Home Office","Central","First Class",466
"Office Supplies","Envelopes","discount","Home Office","Central","Second Class",0
"Office Supplies","Envelopes","number_of_records","Home Office","Central","Second Class",2
"Office Supplies","Envelopes","profit","Home Office","Central","Second Class",10
"Office Supplies","Envelopes","profit_ratio","Home Office","Central","Second Class",0.97
"Office Supplies","Envelopes","quantity","Home Office","Central","Second Class",3
"Office Supplies","Envelopes","sales","Home Office","Central","Second Class",22
"Office Supplies","Envelopes","discount","Home Office","Central","Standard Class",1.4000000000000001
"Office Supplies","Envelopes","number_of_records","Home Office","Central","Standard Class",10
"Office Supplies","Envelopes","profit","Home Office","Central","Standard Class",212
"Office Supplies","Envelopes","profit_ratio","Home Office","Central","Standard Class",3.83
"Office Supplies","Envelopes","quantity","Home Office","Central","Standard Class",36
"Office Supplies","Envelopes","sales","Home Office","Central","Standard Class",545
"Office Supplies","Envelopes","discount","Home Office","East","First Class",0.4
"Office Supplies","Envelopes","number_of_records","Home Office","East","First Class",3
"Office Supplies","Envelopes","profit","Home Office","East","First Class",107
"Office Supplies","Envelopes","profit_ratio","Home Office","East","First Class",1.1400000000000001
"Office Supplies","Envelopes","quantity","Home Office","East","First Class",15
"Office Supplies","Envelopes","sales","Home Office","East","First Class",306
"Office Supplies","Envelopes","discount","Home Office","East","Second Class",0.2
"Office Supplies","Envelopes","number_of_records","Home Office","East","Second Class",1
"Office Supplies","Envelopes","profit","Home Office","East","Second Class",20
"Office Supplies","Envelopes","profit_ratio","Home Office","East","Second Class",0.31
"Office Supplies","Envelopes","quantity","Home Office","East","Second Class",2
"Office Supplies","Envelopes","sales","Home Office","East","Second Class",64
"Office Supplies","Envelopes","discount","Home Office","East","Standard Class",0.4
"Office Supplies","Envelopes","number_of_records","Home Office","East","Standard Class",6
"Office Supplies","Envelopes","profit","Home Office","East","Standard Class",139
"Office Supplies","Envelopes","profit_ratio","Home Office","East","Standard Class",2.6
"Office Supplies","Envelopes","quantity","Home Office","East","Standard Class",20
"Office Supplies","Envelopes","sales","Home Office","East","Standard Class",331
"Office Supplies","Envelopes","discount","Home Office","South","First Class",0
"Office Supplies","Envelopes","number_of_records","Home Office","South","First Class",1
"Office Supplies","Envelopes","profit","Home Office","South","First Class",17
"Office Supplies","Envelopes","profit_ratio","Home Office","South","First Class",0.48
"Office Supplies","Envelopes","quantity","Home Office","South","First Class",5
"Office Supplies","Envelopes","sales","Home Office","South","First Class",36
"Office Supplies","Envelopes","discount","Home Office","South","Same Day",0
"Office Supplies","Envelopes","number_of_records","Home Office","South","Same Day",1
"Office Supplies","Envelopes","profit","Home Office","South","Same Day",79
"Office Supplies","Envelopes","profit_ratio","Home Office","South","Same Day",0.47
"Office Supplies","Envelopes","quantity","Home Office","South","Same Day",2
"Office Supplies","Envelopes","sales","Home Office","South","Same Day",168
"Office Supplies","Envelopes","discount","Home Office","South","Second Class",0.2
"Office Supplies","Envelopes","number_of_records","Home Office","South","Second Class",3
"Office Supplies","Envelopes","profit","Home Office","South","Second Class",44
"Office Supplies","Envelopes","profit_ratio","Home Office","South","Second Class",1.28
"Office Supplies","Envelopes","quantity","Home Office","South","Second Class",6
"Office Supplies","Envelopes","sales","Home Office","South","Second Class",101
"Office Supplies","Envelopes","discount","Home Office","South","Standard Class",0
"Office Supplies","Envelopes","number_of_records","Home Office","South","Standard Class",2
"Office Supplies","Envelopes","profit","Home Office","South","Standard Class",177
"Office Supplies","Envelopes","profit_ratio","Home Office","South","Standard Class",0.94
"Office Supplies","Envelopes","quantity","Home Office","South","Standard Class",11
"Office Supplies","Envelopes","sales","Home Office","South","Standard Class",377
"Office Supplies","Envelopes","discount","Home Office","West","First Class",0.2
"Office Supplies","Envelopes","number_of_records","Home Office","West","First Class",1
"Office Supplies","Envelopes","profit","Home Office","West","First Class",5
"Office Supplies","Envelopes","profit_ratio","Home Office","West","First Class",0.36
"Office Supplies","Envelopes","quantity","Home Office","West","First Class",3
"Office Supplies","Envelopes","sales","Home Office","West","First Class",14
"Office Supplies","Envelopes","discount","Home Office","West","Same Day",0
"Office Supplies","Envelopes","number_of_records","Home Office","West","Same Day",3
"Office Supplies","Envelopes","profit","Home Office","West","Same Day",29
"Office Supplies","Envelopes","profit_ratio","Home Office","West","Same Day",1.47
"Office Supplies","Envelopes","quantity","Home Office","West","Same Day",7
"Office Supplies","Envelopes","sales","Home Office","West","Same Day",60
"Office Supplies","Envelopes","discount","Home Office","West","Second Class",0
"Office Supplies","Envelopes","number_of_records","Home Office","West","Second Class",2
"Office Supplies","Envelopes","profit","Home Office","West","Second Class",44
"Office Supplies","Envelopes","profit_ratio","Home Office","West","Second Class",0.95
"Office Supplies","Envelopes","quantity","Home Office","West","Second Class",8
"Office Supplies","Envelopes","sales","Home Office","West","Second Class",90
"Office Supplies","Envelopes","discount","Home Office","West","Standard Class",0.2
"Office Supplies","Envelopes","number_of_records","Home Office","West","Standard Class",3
"Office Supplies","Envelopes","profit","Home Office","West","Standard Class",83
"Office Supplies","Envelopes","profit_ratio","Home Office","West","Standard Class",1.2999999999999998
"Office Supplies","Envelopes","quantity","Home Office","West","Standard Class",12
"Office Supplies","Envelopes","sales","Home Office","West","Standard Class",179
"Office Supplies","Fasteners","discount","Consumer","Central","First Class",0.4
"Office Supplies","Fasteners","number_of_records","Consumer","Central","First Class",3
"Office Supplies","Fasteners","profit","Consumer","Central","First Class",6
"Office Supplies","Fasteners","profit_ratio","Consumer","Central","First Class",0.96
"Office Supplies","Fasteners","quantity","Consumer","Central","First Class",10
"Office Supplies","Fasteners","sales","Consumer","Central","First Class",19
"Office Supplies","Fasteners","discount","Consumer","Central","Same Day",0.2
"Office Supplies","Fasteners","number_of_records","Consumer","Central","Same Day",4
"Office Supplies","Fasteners","profit","Consumer","Central","Same Day",9
"Office Supplies","Fasteners","profit_ratio","Consumer","Central","Same Day",1.32
"Office Supplies","Fasteners","quantity","Consumer","Central","Same Day",13
"Office Supplies","Fasteners","sales","Consumer","Central","Same Day",28
"Office Supplies","Fasteners","discount","Consumer","Central","Second Class",0.8
"Office Supplies","Fasteners","number_of_records","Consumer","Central","Second Class",5
"Office Supplies","Fasteners","profit","Consumer","Central","Second Class",19
"Office Supplies","Fasteners","profit_ratio","Consumer","Central","Second Class",1.62
"Office Supplies","Fasteners","quantity","Consumer","Central","Second Class",18
"Office Supplies","Fasteners","sales","Consumer","Central","Second Class",58
"Office Supplies","Fasteners","discount","Consumer","Central","Standard Class",2.8000000000000003
"Office Supplies","Fasteners","number_of_records","Consumer","Central","Standard Class",18
"Office Supplies","Fasteners","profit","Consumer","Central","Standard Class",95
"Office Supplies","Fasteners","profit_ratio","Consumer","Central","Standard Class",4.32
"Office Supplies","Fasteners","quantity","Consumer","Central","Standard Class",81
"Office Supplies","Fasteners","sales","Consumer","Central","Standard Class",315
"Office Supplies","Fasteners","discount","Consumer","East","First Class",0.2
"Office Supplies","Fasteners","number_of_records","Consumer","East","First Class",4
"Office Supplies","Fasteners","profit","Consumer","East","First Class",10
"Office Supplies","Fasteners","profit_ratio","Consumer","East","First Class",1.31
"Office Supplies","Fasteners","quantity","Consumer","East","First Class",12
"Office Supplies","Fasteners","sales","Consumer","East","First Class",38
"Office Supplies","Fasteners","discount","Consumer","East","Same Day",0
"Office Supplies","Fasteners","number_of_records","Consumer","East","Same Day",1
"Office Supplies","Fasteners","profit","Consumer","East","Same Day",1
"Office Supplies","Fasteners","profit_ratio","Consumer","East","Same Day",0.45
"Office Supplies","Fasteners","quantity","Consumer","East","Same Day",1
"Office Supplies","Fasteners","sales","Consumer","East","Same Day",3
"Office Supplies","Fasteners","discount","Consumer","East","Second Class",0.4
"Office Supplies","Fasteners","number_of_records","Consumer","East","Second Class",5
"Office Supplies","Fasteners","profit","Consumer","East","Second Class",42
"Office Supplies","Fasteners","profit_ratio","Consumer","East","Second Class",1.89
"Office Supplies","Fasteners","quantity","Consumer","East","Second Class",39
"Office Supplies","Fasteners","sales","Consumer","East","Second Class",107
"Office Supplies","Fasteners","discount","Consumer","East","Standard Class",1.2000000000000002
"Office Supplies","Fasteners","number_of_records","Consumer","East","Standard Class",19
"Office Supplies","Fasteners","profit","Consumer","East","Standard Class",97
"Office Supplies","Fasteners","profit_ratio","Consumer","East","Standard Class",5.81
"Office Supplies","Fasteners","quantity","Consumer","East","Standard Class",84
"Office Supplies","Fasteners","sales","Consumer","East","Standard Class",277
"Office Supplies","Fasteners","discount","Consumer","South","First Class",0
"Office Supplies","Fasteners","number_of_records","Consumer","South","First Class",1
"Office Supplies","Fasteners","profit","Consumer","South","First Class",14
"Office Supplies","Fasteners","profit_ratio","Consumer","South","First Class",0.45
"Office Supplies","Fasteners","quantity","Consumer","South","First Class",4
"Office Supplies","Fasteners","sales","Consumer","South","First Class",32
"Office Supplies","Fasteners","discount","Consumer","South","Same Day",0.2
"Office Supplies","Fasteners","number_of_records","Consumer","South","Same Day",3
"Office Supplies","Fasteners","profit","Consumer","South","Same Day",14
"Office Supplies","Fasteners","profit_ratio","Consumer","South","Same Day",1.17
"Office Supplies","Fasteners","quantity","Consumer","South","Same Day",11
"Office Supplies","Fasteners","sales","Consumer","South","Same Day",37
"Office Supplies","Fasteners","discount","Consumer","South","Second Class",0.2
"Office Supplies","Fasteners","number_of_records","Consumer","South","Second Class",3
"Office Supplies","Fasteners","profit","Consumer","South","Second Class",19
"Office Supplies","Fasteners","profit_ratio","Consumer","South","Second Class",1.29
"Office Supplies","Fasteners","quantity","Consumer","South","Second Class",11
"Office Supplies","Fasteners","sales","Consumer","South","Second Class",41
"Office Supplies","Fasteners","discount","Consumer","South","Standard Class",0.4
"Office Supplies","Fasteners","number_of_records","Consumer","South","Standard Class",6
"Office Supplies","Fasteners","profit","Consumer","South","Standard Class",68
"Office Supplies","Fasteners","profit_ratio","Consumer","South","Standard Class",2.17
"Office Supplies","Fasteners","quantity","Consumer","South","Standard Class",34
"Office Supplies","Fasteners","sales","Consumer","South","Standard Class",167
"Office Supplies","Fasteners","discount","Consumer","West","First Class",0
"Office Supplies","Fasteners","number_of_records","Consumer","West","First Class",8
"Office Supplies","Fasteners","profit","Consumer","West","First Class",33
"Office Supplies","Fasteners","profit_ratio","Consumer","West","First Class",2.66
"Office Supplies","Fasteners","quantity","Consumer","West","First Class",25
"Office Supplies","Fasteners","sales","Consumer","West","First Class",79
"Office Supplies","Fasteners","discount","Consumer","West","Same Day",0
"Office Supplies","Fasteners","number_of_records","Consumer","West","Same Day",2
"Office Supplies","Fasteners","profit","Consumer","West","Same Day",11
"Office Supplies","Fasteners","profit_ratio","Consumer","West","Same Day",0.9299999999999999
"Office Supplies","Fasteners","quantity","Consumer","West","Same Day",10
"Office Supplies","Fasteners","sales","Consumer","West","Same Day",23
"Office Supplies","Fasteners","discount","Consumer","West","Second Class",0
"Office Supplies","Fasteners","number_of_records","Consumer","West","Second Class",6
"Office Supplies","Fasteners","profit","Consumer","West","Second Class",27
"Office Supplies","Fasteners","profit_ratio","Consumer","West","Second Class",2.44
"Office Supplies","Fasteners","quantity","Consumer","West","Second Class",17
"Office Supplies","Fasteners","sales","Consumer","West","Second Class",64
"Office Supplies","Fasteners","discount","Consumer","West","Standard Class",0.8
"Office Supplies","Fasteners","number_of_records","Consumer","West","Standard Class",26
"Office Supplies","Fasteners","profit","Consumer","West","Standard Class",116
"Office Supplies","Fasteners","profit_ratio","Consumer","West","Standard Class",7.44
"Office Supplies","Fasteners","quantity","Consumer","West","Standard Class",103
"Office Supplies","Fasteners","sales","Consumer","West","Standard Class",391
"Office Supplies","Fasteners","discount","Corporate","Central","First Class",0.2
"Office Supplies","Fasteners","number_of_records","Corporate","Central","First Class",1
"Office Supplies","Fasteners","profit","Corporate","Central","First Class",15
"Office Supplies","Fasteners","profit_ratio","Corporate","Central","First Class",0.34
"Office Supplies","Fasteners","quantity","Corporate","Central","First Class",5
"Office Supplies","Fasteners","sales","Corporate","Central","First Class",46
"Office Supplies","Fasteners","discount","Corporate","Central","Second Class",0.8
"Office Supplies","Fasteners","number_of_records","Corporate","Central","Second Class",5
"Office Supplies","Fasteners","profit","Corporate","Central","Second Class",10
"Office Supplies","Fasteners","profit_ratio","Corporate","Central","Second Class",0.79
"Office Supplies","Fasteners","quantity","Corporate","Central","Second Class",22
"Office Supplies","Fasteners","sales","Corporate","Central","Second Class",45
"Office Supplies","Fasteners","discount","Corporate","Central","Standard Class",1.6
"Office Supplies","Fasteners","number_of_records","Corporate","Central","Standard Class",12
"Office Supplies","Fasteners","profit","Corporate","Central","Standard Class",53
"Office Supplies","Fasteners","profit_ratio","Corporate","Central","Standard Class",4.25
"Office Supplies","Fasteners","quantity","Corporate","Central","Standard Class",44
"Office Supplies","Fasteners","sales","Corporate","Central","Standard Class",142
"Office Supplies","Fasteners","discount","Corporate","East","First Class",0.4
"Office Supplies","Fasteners","number_of_records","Corporate","East","First Class",5
"Office Supplies","Fasteners","profit","Corporate","East","First Class",17
"Office Supplies","Fasteners","profit_ratio","Corporate","East","First Class",1.99
"Office Supplies","Fasteners","quantity","Corporate","East","First Class",23
"Office Supplies","Fasteners","sales","Corporate","East","First Class",46
"Office Supplies","Fasteners","discount","Corporate","East","Same Day",0.2
"Office Supplies","Fasteners","number_of_records","Corporate","East","Same Day",1
"Office Supplies","Fasteners","profit","Corporate","East","Same Day",2
"Office Supplies","Fasteners","profit_ratio","Corporate","East","Same Day",0.15
"Office Supplies","Fasteners","quantity","Corporate","East","Same Day",5
"Office Supplies","Fasteners","sales","Corporate","East","Same Day",16
"Office Supplies","Fasteners","discount","Corporate","East","Second Class",0.2
"Office Supplies","Fasteners","number_of_records","Corporate","East","Second Class",4
"Office Supplies","Fasteners","profit","Corporate","East","Second Class",19
"Office Supplies","Fasteners","profit_ratio","Corporate","East","Second Class",0.89
"Office Supplies","Fasteners","quantity","Corporate","East","Second Class",30
"Office Supplies","Fasteners","sales","Corporate","East","Second Class",85
"Office Supplies","Fasteners","discount","Corporate","East","Standard Class",1.6
"Office Supplies","Fasteners","number_of_records","Corporate","East","Standard Class",11
"Office Supplies","Fasteners","profit","Corporate","East","Standard Class",39
"Office Supplies","Fasteners","profit_ratio","Corporate","East","Standard Class",2.39
"Office Supplies","Fasteners","quantity","Corporate","East","Standard Class",58
"Office Supplies","Fasteners","sales","Corporate","East","Standard Class",139
"Office Supplies","Fasteners","discount","Corporate","South","Second Class",0.4
"Office Supplies","Fasteners","number_of_records","Corporate","South","Second Class",2
"Office Supplies","Fasteners","profit","Corporate","South","Second Class",4
"Office Supplies","Fasteners","profit_ratio","Corporate","South","Second Class",0.67
"Office Supplies","Fasteners","quantity","Corporate","South","Second Class",5
"Office Supplies","Fasteners","sales","Corporate","South","Second Class",10
"Office Supplies","Fasteners","discount","Corporate","South","Standard Class",0.6000000000000001
"Office Supplies","Fasteners","number_of_records","Corporate","South","Standard Class",5
"Office Supplies","Fasteners","profit","Corporate","South","Standard Class",24
"Office Supplies","Fasteners","profit_ratio","Corporate","South","Standard Class",1.55
"Office Supplies","Fasteners","quantity","Corporate","South","Standard Class",31
"Office Supplies","Fasteners","sales","Corporate","South","Standard Class",71
"Office Supplies","Fasteners","discount","Corporate","West","First Class",0.6000000000000001
"Office Supplies","Fasteners","number_of_records","Corporate","West","First Class",4
"Office Supplies","Fasteners","profit","Corporate","West","First Class",21
"Office Supplies","Fasteners","profit_ratio","Corporate","West","First Class",1.3
"Office Supplies","Fasteners","quantity","Corporate","West","First Class",15
"Office Supplies","Fasteners","sales","Corporate","West","First Class",65
"Office Supplies","Fasteners","discount","Corporate","West","Same Day",0
